timesheet_id,employee_id,project_id,task_id,work_date,hours_logged,billable
2202,23,29,174,2026-02-25,2.83,True
2203,23,23,138,2025-08-01,7.33,False
2204,23,21,126,2023-07-13,6.2,False
2205,23,13,80,2024-03-18,1.97,True
2206,23,19,116,2025-12-26,7.48,False
2207,23,30,178,2024-04-02,7.96,True
2208,23,5,31,2023-10-18,2.03,True
2209,23,8,49,2025-08-29,7.0,True
2210,24,15,88,2026-05-22,7.88,False
2211,24,6,37,2026-04-17,4.28,False
2212,24,2,14,2026-04-23,2.79,True
2213,24,21,128,2026-04-08,6.84,True
2214,24,5,31,2026-06-11,2.64,True
2215,24,25,154,2026-03-10,3.88,False
2216,24,21,128,2026-06-22,1.77,True
2217,24,27,163,2026-04-01,6.65,False
2218,24,12,72,2026-03-04,6.51,True
2219,24,26,157,2026-02-27,2.41,True
2220,24,7,,2026-04-16,2.94,True
2221,24,27,164,2026-04-16,2.98,True
2222,24,17,,2026-05-29,3.8,True
2223,24,6,39,2026-05-20,2.46,True
2224,24,27,164,2026-05-20,5.66,True
2225,24,20,124,2026-03-16,0.62,True
2226,24,17,99,2026-05-26,6.53,True
2227,24,25,155,2026-03-04,2.8,False
2228,24,16,92,2026-06-19,1.28,False
2229,24,22,137,2026-04-17,0.77,True
2230,24,24,148,2026-05-25,5.83,True
2231,24,5,32,2026-06-12,1.72,True
2232,24,19,113,2026-03-17,7.89,True
2233,24,29,172,2026-06-29,7.0,False
2234,24,23,139,2026-03-31,1.59,True
2235,24,4,,2026-04-16,1.82,True
2236,24,3,19,2026-06-15,3.75,True
2237,24,23,138,2026-03-10,6.63,True
2238,24,13,77,2026-03-04,7.38,True
2239,24,18,108,2026-04-20,5.31,True
2240,24,17,100,2026-04-28,3.66,False
2241,24,28,167,2026-04-07,2.86,True
2242,24,19,112,2026-02-25,0.53,True
2243,24,30,177,2026-04-29,7.58,False
2244,24,19,112,2026-05-12,0.65,True
2245,24,14,86,2026-05-27,3.67,True
2246,24,1,4,2026-05-22,2.74,True
2247,24,3,17,2026-04-30,0.51,True
2248,24,11,66,2026-06-17,0.81,True
2249,24,14,83,2026-03-25,3.33,True
2250,24,19,113,2026-05-27,5.05,False
2251,24,17,100,2026-06-30,7.23,True
2252,24,26,158,2026-02-24,3.28,True
2253,24,5,,2026-03-11,1.5,False
2254,24,25,154,2026-06-30,4.83,False
2255,24,6,39,2026-03-09,4.65,True
2256,24,16,96,2026-03-12,5.53,True
2257,24,4,23,2026-04-29,1.19,True
2258,24,6,41,2026-06-19,3.01,True
2259,24,14,82,2026-02-17,6.84,True
2260,24,28,169,2026-02-17,5.83,True
2261,24,8,47,2026-06-01,2.56,True
2262,24,6,38,2026-04-29,6.86,True
2263,24,6,41,2026-05-11,7.16,False
2264,24,9,,2026-03-11,4.14,True
2265,24,30,176,2026-03-30,5.67,True
2266,24,8,,2026-06-04,1.04,False
2267,24,18,108,2026-02-18,4.11,True
2268,24,12,72,2026-03-04,1.19,True
2269,24,1,7,2026-06-15,7.14,True
2270,24,24,150,2026-06-09,0.9,True
2271,24,7,,2026-06-15,1.03,True
2272,24,9,50,2026-06-26,4.81,True
2273,24,23,140,2026-04-16,6.58,True
2274,24,20,122,2026-03-18,3.6,True
2275,24,20,123,2026-03-25,7.83,True
2276,24,29,172,2026-02-26,2.43,True
2277,24,8,45,2026-06-16,7.19,True
2278,24,29,174,2026-05-20,3.78,True
2279,24,29,173,2026-03-27,3.66,True
2280,24,28,170,2026-06-08,0.79,True
2281,24,7,42,2026-04-22,7.18,False
2282,24,17,99,2026-04-03,2.88,True
2283,24,30,175,2026-05-12,3.0,True
2284,24,15,87,2026-05-28,3.2,True
2285,24,12,,2026-05-29,1.7,True
2286,24,24,148,2026-02-25,4.56,True
2287,24,25,151,2026-06-23,5.22,True
2288,24,15,90,2026-03-13,5.01,True
2289,24,5,33,2026-06-10,5.61,True
2290,24,23,143,2026-02-23,3.55,True
2291,24,30,177,2026-03-10,5.62,False
2292,24,29,,2026-03-23,1.87,False
2293,24,26,158,2026-03-04,0.58,False
2294,24,25,151,2026-03-09,2.9,True
2295,24,26,158,2026-06-09,5.25,True
2296,24,2,8,2026-06-23,1.25,True
2297,24,30,179,2026-05-21,5.33,False
2298,24,1,3,2026-04-13,7.77,False
2299,24,1,5,2026-03-19,0.52,True
2300,24,17,99,2026-03-05,1.04,True
2301,24,20,120,2026-05-14,7.1,True
2302,24,25,153,2026-05-15,1.6,True
2303,24,3,,2026-06-01,7.73,True
2304,24,18,110,2026-06-19,2.47,False
2305,24,29,173,2026-06-25,2.5,True
2306,24,23,139,2026-04-07,4.78,True
2307,24,19,116,2026-04-15,0.65,True
2308,24,15,88,2026-05-13,2.96,True
2309,24,16,94,2026-05-08,2.41,False
2310,24,6,40,2026-04-23,1.88,True
2311,24,6,41,2026-03-27,2.14,True
2312,24,11,63,2026-02-20,6.03,True
2313,24,12,72,2026-06-02,4.33,True
2314,25,5,30,2025-04-21,3.38,True
2315,25,26,156,2025-07-29,7.22,True
2316,25,29,174,2026-04-15,7.87,True
2317,25,8,46,2025-10-07,5.53,False
2318,25,26,,2026-02-25,1.56,True
2319,25,17,99,2025-10-29,7.87,False
2320,25,15,89,2026-05-12,1.72,True
2321,25,18,,2025-06-11,3.74,False
2322,25,4,23,2025-04-10,3.14,False
2323,25,26,159,2026-03-12,0.53,True
2324,25,4,22,2025-11-19,3.77,True
2325,25,19,118,2026-02-23,7.8,True
2326,25,23,,2025-12-16,4.38,True
2327,25,25,153,2026-06-19,2.27,True
2328,25,26,157,2025-04-10,4.61,True
2329,25,5,36,2026-06-10,1.79,True
2330,25,24,145,2025-03-07,0.9,True
2331,25,20,120,2026-01-21,7.45,False
2332,25,16,96,2025-06-23,5.98,False
2333,25,28,166,2025-04-09,3.66,False
2334,25,30,176,2025-06-27,6.89,True
2335,25,15,88,2026-02-26,7.07,True
2336,25,23,139,2025-11-19,1.2,True
2337,25,12,72,2025-07-03,7.51,True
2338,25,15,87,2026-01-13,4.53,True
2339,25,3,17,2026-01-07,1.17,True
2340,25,16,95,2025-03-27,6.95,True
2341,25,24,145,2025-05-07,7.58,True
2342,25,8,49,2026-05-01,2.57,True
2343,25,13,74,2026-04-21,7.01,False
2344,25,14,85,2025-04-04,3.25,True
2345,25,12,71,2026-05-11,7.77,True
2346,25,25,151,2025-09-19,2.25,True
2347,25,5,,2025-11-24,6.53,True
2348,25,2,12,2026-04-09,6.22,True
2349,25,21,,2025-10-13,3.44,True
2350,25,10,56,2026-03-09,2.19,True
2351,25,1,5,2025-09-15,1.75,True
2352,25,28,167,2025-10-15,7.12,True
2353,25,10,57,2025-06-25,6.39,True
2354,25,30,177,2026-02-05,4.66,True
2355,25,22,134,2025-12-05,6.01,False
2356,25,24,147,2025-05-21,5.3,True
2357,25,30,175,2026-02-06,5.01,True
2358,25,9,54,2025-08-27,6.54,False
2359,25,24,146,2025-10-28,7.81,True
2360,25,12,71,2025-12-04,2.27,True
2361,25,23,138,2026-03-03,6.76,False
2362,25,19,115,2026-03-11,6.29,False
2363,25,8,49,2025-11-03,7.93,True
2364,25,13,79,2026-04-24,0.98,True
2365,25,9,51,2025-08-29,2.64,True
2366,25,30,179,2026-06-19,7.55,True
2367,25,27,163,2026-01-06,1.57,False
2368,25,12,71,2025-08-08,6.83,True
2369,25,28,167,2025-07-07,3.26,True
2370,25,4,27,2025-05-08,7.5,True
2371,25,22,135,2025-07-11,6.44,True
2372,25,14,83,2026-04-08,2.88,True
2373,25,23,141,2025-12-22,3.59,True
2374,25,6,39,2026-03-20,7.22,True
2375,25,29,173,2025-07-17,2.5,True
2376,25,16,92,2026-05-26,5.36,False
2377,25,29,173,2025-05-13,4.83,True
2378,25,27,,2026-04-01,5.22,True
2379,25,5,30,2025-03-19,7.46,True
2380,25,21,126,2025-03-25,0.69,True
2381,25,3,18,2025-10-30,5.47,False
2382,25,4,25,2025-07-01,7.76,True
2383,25,4,24,2026-04-01,3.48,False
2384,25,23,,2025-05-30,7.31,True
2385,25,7,43,2025-09-02,5.82,True
2386,25,13,73,2026-01-08,5.34,True
2387,25,5,34,2026-05-04,7.2,True
2388,25,5,36,2025-07-01,5.74,True
2389,25,17,98,2025-03-07,2.65,False
2390,25,12,70,2025-10-09,3.7,True
2391,25,26,157,2026-05-05,6.9,True
2392,25,4,,2025-05-09,1.67,True
2393,25,18,105,2026-03-03,1.17,False
2394,25,22,137,2026-06-22,5.81,True
2395,25,28,169,2025-11-06,2.0,True
2396,25,9,51,2025-06-25,7.87,False
2397,25,4,25,2025-07-14,7.98,True
2398,25,22,135,2026-03-09,6.62,False
2399,25,21,128,2026-03-17,7.69,True
2400,25,13,78,2025-06-23,3.29,True
2401,25,26,156,2025-12-04,0.92,True
2402,25,26,156,2026-05-04,2.27,True
2403,25,11,66,2026-04-06,1.42,True
2404,25,3,19,2025-06-04,3.51,True
2405,25,26,159,2025-07-02,4.78,True
2406,25,22,134,2025-08-14,5.98,False
2407,25,2,12,2025-12-23,1.05,True
2408,25,3,18,2025-08-22,3.71,True
2409,25,30,179,2026-03-11,3.32,False
2410,25,26,159,2026-04-22,0.5,True
2411,26,9,51,2023-07-31,1.03,False
2412,26,15,90,2025-10-09,0.77,False
2413,26,16,92,2025-11-20,4.18,True
2414,26,3,17,2024-03-27,3.78,True
2415,26,23,142,2026-06-30,5.16,True
2416,26,14,86,2024-08-29,7.56,True
2417,26,29,174,2025-03-24,2.02,True
2418,26,21,131,2025-03-24,1.91,False
2419,26,8,45,2024-05-20,1.41,True
2420,26,16,93,2025-01-30,4.72,True
2421,26,30,175,2023-10-11,0.51,True
2422,26,18,107,2025-03-25,4.59,False
2423,26,14,84,2025-06-11,3.7,False
2424,26,9,50,2023-08-17,3.55,True
2425,26,19,115,2025-11-20,5.12,False
2426,26,15,,2025-07-03,1.53,True
2427,26,8,45,2025-07-29,4.95,True
2428,26,17,100,2024-08-26,3.7,True
2429,26,3,20,2025-02-13,7.37,True
2430,26,8,47,2024-12-18,7.06,False
2431,26,10,57,2024-12-09,6.39,False
2432,26,10,58,2024-11-12,6.15,True
2433,26,23,140,2025-01-15,4.84,True
2434,26,5,34,2026-04-21,3.65,True
2435,26,16,92,2026-06-26,5.32,False
2436,26,8,45,2025-12-29,1.47,True
2437,26,11,67,2024-07-29,2.65,True
2438,26,14,84,2024-03-27,6.94,True
2439,26,8,,2025-03-10,2.59,True
2440,26,10,55,2024-04-29,5.93,True
2441,26,4,22,2024-08-21,6.0,True
2442,26,28,168,2026-06-17,5.8,True
2443,26,11,69,2023-07-05,4.67,True
2444,26,26,,2024-09-20,7.58,True
2445,26,12,70,2024-12-13,5.72,True
2446,26,29,172,2024-07-25,6.72,True
2447,26,22,134,2024-11-21,1.96,True
2448,26,6,38,2024-02-06,0.64,True
2449,26,15,90,2026-04-29,6.06,True
2450,26,22,134,2023-09-05,4.64,False
2451,26,13,73,2024-05-09,7.15,True
2452,26,7,43,2024-08-29,6.81,True
2453,26,8,47,2023-10-05,1.73,False
2454,26,20,122,2025-09-08,3.04,True
2455,26,7,42,2024-10-21,0.57,True
2456,26,7,42,2023-08-14,2.15,True
2457,26,28,169,2025-06-11,6.13,True
2458,26,29,172,2025-01-20,5.31,True
2459,26,3,17,2024-10-15,6.01,True
2460,26,9,51,2024-10-24,0.72,True
2461,26,30,176,2023-10-04,1.45,True
2462,26,3,20,2023-08-03,1.18,True
2463,26,6,38,2025-02-19,0.89,True
2464,26,15,90,2024-12-12,5.45,True
2465,26,24,144,2026-03-02,5.32,True
2466,26,11,68,2024-02-02,5.17,False
2467,26,30,177,2023-10-11,3.4,True
2468,26,26,157,2025-05-26,4.29,False
2469,26,6,41,2023-09-21,6.52,True
2470,26,19,112,2024-07-16,1.25,True
2471,26,2,13,2025-10-29,6.56,True
2472,26,2,9,2026-01-16,6.91,False
2473,26,16,91,2024-10-04,4.99,True
2474,26,19,115,2025-06-26,1.84,True
2475,26,29,172,2026-04-07,1.27,True
2476,26,29,173,2024-12-03,2.37,True
2477,26,6,39,2025-02-12,1.62,True
2478,26,7,43,2025-03-10,3.82,False
2479,26,1,7,2026-05-28,4.24,True
2480,26,30,177,2026-02-06,0.66,True
2481,26,28,171,2025-08-12,6.24,True
2482,26,3,18,2024-07-23,6.41,True
2483,26,14,82,2024-05-23,7.61,True
2484,26,15,90,2025-04-14,6.46,True
2485,26,12,70,2025-11-03,1.1,True
2486,26,5,30,2023-11-24,2.92,False
2487,26,30,176,2023-09-25,1.64,True
2488,26,25,155,2025-10-01,2.24,True
2489,26,22,135,2025-10-14,1.79,True
2490,26,10,56,2023-09-26,3.74,True
2491,26,22,134,2025-05-26,1.23,True
2492,26,4,21,2023-09-28,2.54,True
2493,26,28,167,2023-11-09,6.64,True
2494,26,28,167,2023-12-04,3.29,True
2495,26,22,134,2025-08-01,4.54,False
2496,26,18,110,2025-09-30,2.73,True
2497,26,25,155,2025-04-30,2.47,True
2498,26,27,160,2023-09-26,6.46,True
2499,26,30,178,2025-12-22,5.29,True
2500,26,27,162,2025-09-02,5.28,True
2501,26,28,168,2024-02-29,4.97,True
2502,26,7,42,2024-02-14,5.08,True
2503,26,14,82,2023-12-01,1.95,True
2504,26,6,41,2024-09-17,6.47,True
2505,26,24,148,2024-02-15,1.18,False
2506,26,17,97,2023-08-10,0.93,False
2507,26,23,,2023-07-12,3.11,True
2508,26,6,38,2025-09-19,1.91,True
2509,26,11,67,2024-07-02,2.53,False
2510,26,29,174,2023-07-04,7.51,True
2511,26,22,134,2023-10-31,3.88,True
2512,26,14,84,2025-12-10,7.5,False
2513,26,6,38,2026-04-23,5.07,True
2514,27,26,157,2025-12-26,6.61,True
2515,27,24,,2026-02-27,5.26,False
2516,27,18,104,2025-09-08,7.8,True
2517,27,22,135,2025-12-19,7.25,True
2518,27,5,,2026-06-11,6.87,True
2519,27,24,150,2025-10-10,4.46,True
2520,27,25,151,2026-04-03,7.65,True
2521,27,13,,2025-09-30,3.67,True
2522,27,12,70,2025-09-11,5.26,False
2523,27,17,102,2026-01-22,2.36,True
2524,27,19,114,2026-06-12,5.7,True
2525,27,16,96,2025-09-16,7.93,False
2526,27,23,141,2026-06-08,3.38,True
2527,27,28,166,2025-11-17,2.93,True
2528,27,29,174,2025-09-19,3.84,True
2529,27,19,115,2025-10-10,6.23,True
2530,27,13,73,2026-06-18,6.36,True
2531,27,21,132,2026-06-09,6.56,True
2532,27,13,73,2026-01-21,2.68,True
2533,27,20,124,2026-05-29,6.55,False
2534,27,11,63,2025-09-24,1.73,True
2535,27,15,,2026-03-31,2.67,True
2536,27,6,39,2026-03-10,4.4,False
2537,27,18,103,2026-02-23,4.12,True
2538,27,18,110,2026-01-20,6.75,True
2539,27,4,27,2026-01-07,0.61,False
2540,27,15,87,2025-10-02,0.5,True
2541,27,12,72,2026-04-02,1.26,False
2542,27,25,152,2025-09-16,7.33,False
2543,27,13,77,2026-06-24,1.94,True
2544,27,18,107,2026-04-17,3.87,True
2545,27,25,151,2025-11-07,4.48,True
2546,27,29,172,2025-09-23,1.35,False
2547,27,2,12,2026-02-10,7.62,True
2548,27,18,109,2026-03-18,1.74,False
2549,27,13,75,2025-11-06,2.93,True
2550,27,20,122,2025-11-17,2.87,True
2551,27,6,38,2025-11-10,5.07,True
2552,27,7,44,2026-02-05,3.8,True
2553,27,16,94,2026-02-10,4.56,True
2554,27,11,65,2026-06-08,2.19,True
2555,27,27,,2025-11-17,2.66,True
2556,27,7,44,2025-10-06,0.52,True
2557,27,30,178,2026-01-07,7.42,True
2558,27,21,133,2025-11-27,3.69,True
2559,27,21,129,2026-03-04,4.67,True
2560,27,11,64,2025-12-09,4.88,True
2561,27,2,8,2026-06-05,6.89,True
2562,27,25,152,2026-03-09,6.29,True
2563,27,28,171,2026-02-06,1.34,False
2564,27,2,15,2026-05-27,4.51,True
2565,27,4,27,2025-10-20,7.05,True
2566,27,7,44,2026-06-01,7.39,False
2567,27,14,85,2026-05-08,4.3,False
2568,27,26,159,2025-12-17,0.57,False
2569,27,14,86,2025-10-10,2.85,True
2570,27,23,140,2025-12-25,7.45,True
2571,27,16,95,2025-10-03,1.26,True
2572,27,10,58,2026-05-20,1.16,True
2573,27,24,145,2026-03-30,4.92,True
2574,27,5,33,2026-03-19,5.22,True
2575,27,29,174,2026-06-29,4.89,True
2576,27,2,13,2026-05-11,2.21,True
2577,27,6,,2025-10-21,4.55,True
2578,27,17,99,2025-12-04,5.38,True
2579,27,10,61,2026-04-30,4.87,True
2580,27,11,67,2026-06-01,1.45,True
2581,27,4,21,2025-12-08,1.58,True
2582,27,19,112,2025-11-17,2.74,True
2583,27,15,,2026-02-23,6.13,True
2584,27,30,177,2025-10-28,6.42,False
2585,27,7,42,2026-06-02,7.96,False
2586,27,21,,2026-06-05,4.27,False
2587,27,28,166,2026-06-30,2.34,False
2588,27,16,91,2026-01-26,7.59,True
2589,27,21,127,2026-04-23,4.01,True
2590,27,19,116,2025-10-23,5.21,True
2591,27,24,150,2025-09-18,6.16,True
2592,27,24,,2026-02-18,1.96,True
2593,27,8,49,2025-11-11,6.9,False
2594,27,10,61,2026-02-16,3.12,True
2595,27,14,,2025-10-08,5.68,True
2596,27,18,104,2025-09-29,2.63,True
2597,27,5,36,2025-12-22,3.5,False
2598,27,30,179,2026-05-20,2.04,False
2599,27,23,143,2026-04-01,4.76,True
2600,27,8,45,2025-09-11,5.2,True
2601,27,28,169,2025-10-24,3.25,False
2602,27,15,87,2026-02-26,6.96,False
2603,27,8,49,2025-12-12,3.18,False
2604,27,4,25,2026-01-12,3.45,True
2605,27,2,11,2026-05-07,4.15,True
2606,27,25,154,2025-09-10,3.07,True
2607,27,6,40,2026-01-16,2.42,False
2608,27,22,134,2025-10-31,5.18,True
2609,27,11,65,2026-02-26,4.52,False
2610,27,30,177,2025-09-29,7.81,False
2611,27,16,91,2026-01-21,1.57,True
2612,27,14,85,2025-10-30,2.47,True
2613,27,19,114,2025-09-19,4.82,True
2614,27,2,14,2026-01-19,5.71,False
2615,27,22,134,2026-06-26,1.8,True
2616,29,25,155,2026-05-08,3.91,True
2617,29,11,67,2024-02-15,6.92,True
2618,29,27,164,2026-01-15,1.52,True
2619,29,21,127,2024-02-02,6.18,False
2620,29,7,42,2026-04-27,6.2,False
2621,29,17,101,2026-02-17,3.82,True
2622,29,17,98,2024-09-12,3.54,False
2623,29,15,,2024-11-26,1.21,True
2624,29,20,,2024-02-16,7.57,True
2625,29,17,100,2023-08-17,1.9,True
2626,29,5,31,2023-09-19,7.43,True
2627,29,28,167,2023-12-22,5.08,True
2628,29,9,50,2023-08-10,0.92,True
2629,29,23,143,2025-01-08,1.25,True
2630,29,2,12,2024-01-19,7.66,False
2631,29,7,43,2023-12-08,7.94,False
2632,29,9,51,2024-06-18,3.64,True
2633,29,27,160,2024-07-29,2.79,True
2634,29,4,24,2023-10-11,4.06,True
2635,29,13,75,2023-10-23,7.51,True
2636,29,24,148,2025-07-08,1.97,False
2637,29,15,89,2023-08-31,0.95,True
2638,29,5,29,2023-08-23,6.49,True
2639,29,21,128,2024-01-08,1.32,True
2640,29,21,128,2024-07-15,1.4,False
2641,29,26,159,2024-02-13,4.77,True
2642,29,9,53,2023-10-19,7.87,True
2643,29,8,47,2024-03-26,1.88,True
2644,29,6,41,2025-01-03,6.16,True
2645,29,24,149,2023-08-04,4.88,True
2646,29,27,163,2024-07-04,3.32,True
2647,29,22,136,2025-04-07,1.21,False
2648,29,19,112,2025-08-21,0.78,True
2649,29,19,116,2024-01-03,1.78,True
2650,29,29,174,2025-02-04,5.99,False
2651,29,7,42,2023-07-20,4.25,True
2652,29,19,,2025-02-17,5.15,True
2653,29,3,16,2023-10-12,3.53,True
2654,29,25,152,2025-09-12,5.06,True
2655,29,5,34,2024-10-14,2.59,True
2656,29,14,81,2026-04-28,1.68,True
2657,29,17,99,2025-12-01,1.91,True
2658,29,1,2,2024-08-12,6.08,True
2659,29,29,172,2024-09-19,0.51,True
2660,29,18,106,2025-02-17,6.08,False
2661,29,15,87,2023-07-10,0.53,True
2662,29,25,151,2024-03-05,2.39,True
2663,29,13,75,2024-10-24,1.54,True
2664,29,30,179,2026-06-24,7.59,True
2665,29,15,87,2025-09-03,0.57,False
2666,29,11,63,2025-11-17,4.1,True
2667,29,8,,2023-08-17,7.41,False
2668,29,19,114,2024-11-22,3.76,False
2669,29,30,,2023-12-22,2.89,True
2670,29,18,107,2025-05-06,4.26,False
2671,29,26,156,2024-07-22,5.27,False
2672,29,13,77,2025-01-31,4.87,True
2673,29,28,169,2024-04-29,5.87,True
2674,29,18,103,2024-04-11,5.8,True
2675,29,3,17,2024-04-08,5.39,True
2676,29,20,121,2023-07-03,1.62,False
2677,29,5,,2025-06-09,4.26,True
2678,29,9,51,2026-02-12,2.21,False
2679,29,6,38,2025-06-05,7.97,True
2680,29,10,,2024-01-10,7.94,True
2681,29,5,34,2024-02-05,4.62,True
2682,29,19,,2025-09-22,1.36,True
2683,29,9,50,2023-10-19,1.14,True
2684,29,17,97,2023-08-30,1.17,False
2685,29,30,176,2025-11-21,1.01,True
2686,29,1,3,2026-06-25,5.86,True
2687,29,8,47,2025-03-31,3.36,True
2688,29,15,88,2025-03-06,3.37,False
2689,29,1,6,2024-08-23,7.73,True
2690,29,28,167,2025-06-16,4.69,True
2691,29,16,95,2024-06-11,1.72,True
2692,29,22,137,2026-01-13,7.9,True
2693,29,28,169,2025-06-19,7.49,False
2694,29,5,33,2023-12-04,7.67,True
2695,29,15,90,2025-12-22,4.33,False
2696,29,26,159,2026-02-11,6.72,True
2697,29,19,,2024-08-29,3.21,True
2698,29,30,179,2025-03-13,4.25,True
2699,29,10,56,2024-10-24,2.85,True
2700,29,7,43,2025-11-05,7.09,False
2701,29,3,19,2024-11-29,5.03,False
2702,29,6,41,2024-06-17,0.63,True
2703,29,23,140,2023-12-28,6.25,True
2704,29,23,139,2023-12-12,4.48,True
2705,29,1,4,2024-10-21,2.8,True
2706,29,19,113,2023-11-10,4.46,True
2707,29,26,156,2025-10-07,3.54,False
2708,29,1,1,2024-01-23,7.95,True
2709,29,6,39,2025-03-28,1.97,True
2710,29,3,17,2024-11-18,6.97,True
2711,29,13,,2026-06-16,3.68,False
2712,29,8,45,2026-04-30,3.39,False
2713,29,7,44,2024-08-16,1.29,True
2714,29,27,164,2023-10-10,1.1,False
2715,29,30,175,2024-11-04,1.3,True
2716,29,24,,2026-02-10,6.21,True
2717,29,2,9,2025-09-02,7.13,True
2718,29,12,72,2023-10-13,5.91,True
2719,29,3,19,2025-05-28,2.18,True
2720,29,23,141,2024-06-05,4.69,True
2721,29,16,94,2023-10-24,5.86,True
2722,30,14,81,2026-06-09,5.68,True
2723,30,20,125,2025-11-18,1.47,True
2724,30,9,50,2026-06-01,1.98,True
2725,30,8,,2026-04-02,4.7,True
2726,30,18,,2026-06-08,3.25,True
2727,30,6,39,2025-12-08,6.49,True
2728,30,27,164,2025-09-19,6.42,True
2729,30,22,136,2026-04-21,2.45,True
2730,30,19,116,2025-11-11,1.17,True
2731,30,4,25,2025-11-13,3.41,True
2732,30,30,,2025-12-10,3.23,False
2733,30,27,162,2025-11-19,2.62,True
2734,30,24,148,2026-06-02,6.99,True
2735,30,10,57,2026-05-15,0.99,True
2736,30,11,62,2025-11-14,1.26,False
2737,30,13,78,2026-06-08,7.92,True
2738,30,10,55,2025-09-01,2.94,False
2739,30,29,173,2026-04-03,2.45,False
2740,30,28,168,2026-04-29,2.35,True
2741,30,5,30,2026-04-17,7.31,True
2742,30,4,26,2026-06-15,4.23,True
2743,30,12,71,2025-09-23,6.22,False
2744,30,15,90,2025-09-09,1.65,False
2745,30,14,83,2026-01-21,3.67,True
2746,30,5,,2025-10-03,3.81,True
2747,30,7,,2026-05-14,3.98,True
2748,30,21,133,2025-10-01,2.12,True
2749,30,10,59,2025-09-08,6.32,False
2750,30,17,102,2026-04-23,5.54,True
2751,30,25,155,2026-03-25,7.86,False
2752,30,6,39,2025-09-23,3.87,True
2753,30,5,,2026-03-12,5.62,True
2754,30,3,17,2026-02-20,2.06,True
2755,30,12,70,2026-05-28,3.73,True
2756,30,16,94,2025-09-15,6.48,True
2757,30,30,178,2026-06-29,5.6,True
2758,30,23,140,2025-12-29,2.45,True
2759,30,1,7,2025-11-13,4.06,True
2760,30,20,122,2026-01-09,6.32,True
2761,30,15,,2026-04-30,4.25,False
2762,30,16,93,2026-01-08,1.69,False
2763,30,19,111,2026-01-01,6.73,True
2764,30,5,36,2025-12-16,6.95,True
2765,30,5,32,2025-12-01,0.95,True
2766,30,21,127,2025-10-24,6.21,False
2767,30,27,163,2026-04-06,5.05,False
2768,30,4,21,2026-01-28,1.68,False
2769,30,12,71,2026-06-09,3.53,True
2770,30,19,,2026-06-26,6.92,True
2771,30,1,6,2026-03-30,7.96,False
2772,30,26,156,2026-01-14,1.88,True
2773,30,18,,2025-10-06,3.88,False
2774,30,25,,2025-12-19,6.55,True
2775,30,22,,2025-09-16,2.68,True
2776,30,6,40,2025-12-02,2.4,True
2777,30,19,112,2026-04-13,1.7,True
2778,30,15,88,2026-06-11,0.54,True
2779,30,25,153,2025-10-01,1.67,True
2780,30,24,148,2026-02-13,1.32,True
2781,30,24,145,2026-04-24,5.76,False
2782,30,16,91,2025-11-20,7.21,True
2783,30,13,73,2026-01-30,7.81,True
2784,30,14,,2026-04-08,5.89,True
2785,30,21,128,2026-04-20,6.97,True
2786,30,27,,2026-05-11,7.95,False
2787,30,28,167,2025-09-22,4.59,True
2788,30,30,176,2025-09-23,1.74,False
2789,30,29,173,2025-12-30,5.15,True
2790,30,18,103,2026-06-26,2.19,False
2791,30,6,,2025-11-24,2.34,True
2792,30,5,34,2026-02-23,6.9,True
2793,30,20,120,2026-02-19,2.63,False
2794,30,22,135,2026-03-26,4.86,False
2795,30,26,157,2025-12-08,6.16,True
2796,30,29,172,2026-03-20,7.39,True
2797,30,5,,2026-06-02,0.7,True
2798,30,4,25,2026-01-16,1.18,False
2799,30,2,13,2026-03-20,2.85,False
2800,30,20,119,2025-10-30,1.57,False
2801,30,13,80,2026-04-23,2.82,True
2802,30,13,77,2025-10-17,4.75,False
2803,30,5,36,2025-10-08,5.77,True
2804,30,12,71,2025-11-04,7.58,False
2805,30,9,51,2026-05-18,5.22,True
2806,30,29,172,2026-04-17,6.56,True
2807,30,29,172,2026-01-16,0.96,True
2808,30,4,,2025-12-26,6.95,True
2809,30,11,,2025-12-16,5.9,True
2810,30,19,115,2025-12-30,5.5,True
2811,30,28,170,2026-04-24,5.28,True
2812,30,20,121,2026-01-06,6.95,True
2813,30,3,17,2026-01-08,5.21,True
